"text","categoria"
"It's so sad to hear what happened in Manchester Prays are in the air stay safe",4
"So sad what's happened in Manchester keep your loved ones close",4
"I'm so so sad  it's so horrible",4
"I am deeply sorry for the 22 people who sadly lost their young lives at the Mancchester bombings",4
"My heart goes out to all those who sadly passed away and had to experience such atrocities!",4
"So sad all the lives lost and all the missing people from last night",4
"I'm still deeply saddened by what happened last night . I think all we can do is praying and staying strong",4
"So sad and tragic",4
"I'll not be on  7:35 until 8:00 for utter respect for the people who sadly lost their lives",4
"So sad to hear about what happened in Manchester hours ago. My condolences to the people who suffered.",4
"So sad what's happened in Manchester  thoughts are with everyone involved",4
" really sad for this hope you are good we can feel how its fwel dont give up we are with you we all love you",4
"So sad what happened in Manchester last night. This world can be so cruel and I don't know what it's coming to anymore",4
"I can't believe what happened last night. It makes me extremely sad that hate still reigns our world like this.",4
"So sad   my heart goes out to you. Sending love to you all",4
"my cousins went they said it was the scariest thing in their lives. It's so sad how many people lost their lives",4
"I'm am really sad about this... Thank God Ariana is fine  but let's pray for the victims.",4
"That's a sad day for a place I once called home. We stand together Manchester     fb.me/8YlCHTE37",4
"I don't have any words. This world is going to be ugly. I'm so sad I",4
"Im so sad cuz this is my first tweet and this could be so heart broken and like a nightmare",4
"Shocked and saddened you can't even enjoy a pop concert. They are the little things that bring us happiness",4
"the world is a very sad place right now.",4
"I'm honestly so sad rn  Manchester has always been the city i wanted to move to. praying for AG",4
"My heart  thoughts and prayers go out to all those affected by the Manchester attacks. Very sad news.",4
"Really sad to hear about what happened in Manchester last night.",4
"I'm so sad  I love u",4
"  it's hard to say we are gonna pray for people cause so much shit has already happened I'm so sad",4
" so deeply saddened for the lost of the family affected by this",4
"It's so sad what has happened to this world. It's so pathetic how people can kill so many people... truly speechless.",4
"Sad  sad day to all in Manchester our best thoughts with the children  victims and their families Love will win over hate",4
"it's making me feel so sad  what happened last night is horrible  inhuman. Hope Gina and the other victims rest in peace    i/status/866896571866152961",4
"I live in Manchester I saw the police flying past where I live it is very sad",4
"Horrible news from Manchester. Sending positive thoughts to everyone. What a sad day",4
"This is so sad",4
"I would like to shout to the world how I feel sad and angry for Manchester and how I feel sad and angry for the world.",4
"It's so sad seeing 'today' written next to their name and knowing 'today' was their last  rest in piece angel    status/866357918815453184",4
"I'm so sad about what happened on ariana's concert. I don't know what's going on on this world. I don't have words.",4
"This is so sad and tragic. R.I.P to those who los their lives. im so sorry to hear about what happen.",4
"So sad hearing the heartbreaking stories about last nights act of evil! Praying for all the victims and family members",4
"  woke up so sad. God please get rid of all the terrorists in this world",4
"I'm so sad about this kind of news! And so sad are people who are there realizing dream and this happens.",4
" so so sad to hear about this. My prayers goes to u all x",4
"so so sad what happened last night  thoughts and prayers go out to everyone involved in the attack",4
"Such a cruel world we live in! thoughts go out to everyone effected by the attack in Manchester!So sad",4
"this is so so sad my hearts goes out to everyone affected and their families and friends",4
"Really can't get over this heartbreaking news so  so sad wish i could give a huge warm hug to everyone affected",4
"Truly saddened by last night's attack in Manchester   R.I.P to those who tragically lost thier lives",4
"Thoughts and prayers go out to all the friends and families affected by the tragic events last night..So sad",4
"people just having fun and then this happened. it's just very sad news. my thoughts are with families",4
"my head  heart and whole body hurts i cant believe the world we live in can be this cruel im so sad",4
"This is so beautiful and sad omg",4
"Very sad day in all the world  because we are one. May God can comfort the hearts of all those that's suffering.",4
"I'm sad  heartbroken n angry for  incident. These need to be stopped  forever!",4
" i don't know how to tell.Turkey had been in 'em the same.Ariana i'm glad to also be sensitive to this issue but it's sad.",4
"In aid of the events from last night here is a small cover of one last time  I'm deeply saddened",4
" i am just honestly so so sad about this. am 8 year old girl was killed who had her entire life ahead of her. how cruel",4
